16/12/2016;545;B;FKP;4,26550000;4,26960000;1,26550000;1,26650000
16/12/2016;560;A;LBP;0,00223100;0,00223900;1505,60000000;1510,60000000
16/12/2016;570;B;SHP;4,23010000;4,23760000;1,25500000;1,25700000
16/12/2016;575;A;SYP;0,00653700;0,00654600;515,00000000;515,60000000
16/12/2016;585;A;SZL;0,23970000;0,23990000;14,05350000;14,06150000
16/12/2016;603;A;LSL;0,23960000;0,24000000;14,04500000;14,06500000
16/12/2016;608;A;TMT;0,96580000;0,96870000;3,48000000;3,49000000
16/12/2016;622;A;MZN;0,04636000;0,04650000;72,50000000;72,70000000
16/12/2016;625;A;ERN;0,21350000;0,22050000;15,29000000;15,79000000
16/12/2016;630;A;NGN;0,01105000;0,01109000;304,00000000;305,00000000
16/12/2016;635;A;AOA;0,02025000;0,02042000;165,07500000;166,42500000
16/12/2016;640;A;TWD;0,10530000;0,10540000;31,97600000;32,00600000
16/12/2016;642;A;TRY;0,96060000;0,96130000;3,50700000;3,50900000
16/12/2016;660;A;PEN;0,99190000;0,99240000;3,39700000;3,39800000
16/12/2016;665;A;BTN;0,04973000;0,04975000;67,76750000;67,77750000
16/12/2016;670;A;MRO;0,00931100;0,00947000;356,00000000;362,00000000
16/12/2016;680;B;TOP;1,49120000;1,59590000;0,44240000;0,47340000
16/12/2016;685;A;MOP;0,42110000;0,42200000;7,98900000;8,00500000
16/12/2016;706;A;ARS;0,21130000;0,21160000;15,93500000;15,95500000
16/12/2016;715;A;CLP;0,00502900;0,00503100;670,10000000;670,30000000
16/12/2016;720;A;COP;0,00112500;0,00112700;2992,68000000;2995,08000000
16/12/2016;725;A;CUP;3,37060000;3,37120000;1,00000000;1,00000000
16/12/2016;730;A;DOP;0,07227000;0,07283000;46,29000000;46,64000000
16/12/2016;735;A;PHP;0,06743000;0,06747000;49,96500000;49,98500000
16/12/2016;741;A;MXN;0,16500000;0,16510000;20,42500000;20,43200000
16/12/2016;745;A;UYU;0,11700000;0,11730000;28,75000000;28,80000000
16/12/2016;755;B;BWP;0,31010000;0,31180000;0,09200000;0,09250000
16/12/2016;760;A;MWK;0,00467800;0,00471100;715,58000000;720,58000000
16/12/2016;766;A;ZMW;0,34270000;0,34350000;9,81500000;9,83500000
16/12/2016;770;A;GTQ;0,44930000;0,44960000;7,49900000;7,50200000
16/12/2016;775;A;MMK;0,00245100;0,00247000;1365,00000000;1375,00000000
16/12/2016;778;B;PGK;1,03310000;1,09060000;0,30650000;0,32350000
16/12/2016;779;A;HRK;0,46620000;0,46660000;7,22440000;7,22930000
16/12/2016;780;A;LAK;0,00041070;0,00041180;8186,00000000;8206,00000000
16/12/2016;785;A;ZAR;0,23960000;0,23990000;14,05280000;14,06780000
16/12/2016;795;A;CNY;0,48400000;0,48460000;6,95700000;6,96350000
16/12/2016;796;A;CNH;0,48430000;0,48450000;6,95760000;6,95970000
16/12/2016;800;A;QAR;0,92570000;0,92610000;3,64030000;3,64120000
16/12/2016;805;A;OMR;8,74570000;8,76550000;0,38460000;0,38540000
16/12/2016;810;A;YER;0,01347000;0,01348000;250,00000000;250,30000000
16/12/2016;815;A;IRR;0,00010450;0,00010450;32255,00000000;32255,00000000
16/12/2016;820;A;SAR;0,89820000;0,89900000;3,74990000;3,75280000
16/12/2016;825;A;KHR;0,00082090;0,00084220;4002,78000000;4106,22000000
16/12/2016;828;A;MYR;0,75250000;0,75330000;4,47550000;4,47950000
16/12/2016;830;A;RUB;0,05465000;0,05467000;61,66620000;61,68040000
16/12/2016;831;A;BYN;1,71010000;1,72350000;1,95600000;1,97100000
16/12/2016;835;A;TJS;0,42750000;0,42820000;7,87380000;7,88380000
16/12/2016;840;A;MUR;0,09316000;0,09396000;35,88000000;36,18000000
16/12/2016;845;A;NPR;0,03085000;0,03093000;109,00000000;109,26000000
16/12/2016;850;A;SCR;0,24780000;0,25160000;13,40000000;13,60000000
16/12/2016;855;A;LKR;0,02253000;0,02268000;148,65000000;149,60000000
16/12/2016;860;A;INR;0,04967000;0,04970000;67,83570000;67,85570000
16/12/2016;865;A;IDR;0,00025160;0,00025190;13385,00000000;13395,00000000
16/12/2016;870;A;MVR;0,21250000;0,22500000;14,98000000;15,86000000
16/12/2016;875;A;PKR;0,03215000;0,03217000;104,79000000;104,85000000
16/12/2016;880;A;ILS;0,86840000;0,86900000;3,87950000;3,88150000
16/12/2016;892;A;KGS;0,04860000;0,04882000;69,05000000;69,35000000
16/12/2016;893;A;UZS;0,00105400;0,00105800;3188,00000000;3198,00000000
16/12/2016;905;A;BDT;0,04237000;0,04251000;79,30000000;79,55000000
16/12/2016;912;B;WST;1,30340000;1,37780000;0,38670000;0,40870000
16/12/2016;913;A;KZT;0,01006000;0,01006000;335,12000000;335,17000000
16/12/2016;915;A;MNT;0,00135300;0,00135900;2481,00000000;2491,00000000
16/12/2016;920;A;VUV;0,02997000;0,03110000;108,40000000;112,45000000
16/12/2016;930;A;KRW;0,00283300;0,00283900;1187,62000000;1189,62000000
16/12/2016;946;A;TZS;0,00154300;0,00155100;2174,00000000;2184,00000000
16/12/2016;950;A;KES;0,03296000;0,03303000;102,07000000;102,27000000
16/12/2016;955;A;UGX;0,00093680;0,00093960;3588,00000000;3598,00000000
16/12/2016;960;A;SOS;0,00579100;0,00586300;575,00000000;582,00000000
16/12/2016;975;A;PLN;0,79510000;0,79530000;4,23870000;4,23920000
16/12/2016;978;B;EUR;3,51390000;3,51580000;1,04250000;1,04290000
16/12/2016;998;A;XAU;122,61190000;122,63370000;0,02749000;0,02749000
